index, word, count, percent, cum
2578, строю, 1, 0.01, 72.68
2579, строптивый, 1, 0.01, 72.69
2580, стройте, 1, 0.01, 72.69
2581, стройный, 1, 0.01, 72.70
2582, стройно, 1, 0.01, 72.70
2583, строгу, 1, 0.01, 72.71
2584, строгом, 1, 0.01, 72.71
2585, строго, 1, 0.01, 72.72
2586, стремят, 1, 0.01, 72.73
2587, стремлюся, 1, 0.01, 72.73
2588, стремлю, 1, 0.01, 72.74
2589, стремленьем, 1, 0.01, 72.74
2590, стремленье;, 1, 0.01, 72.75
2591, стремишь;, 1, 0.01, 72.75
2592, стремится, 1, 0.01, 72.76
2593, стрел;, 1, 0.01, 72.76
2594, стрегут, 1, 0.01, 72.77
2595, страшная, 1, 0.01, 72.77
2596, страшиться, 1, 0.01, 72.78
2597, страша, 1, 0.01, 72.79
2598, страх—, 1, 0.01, 72.79
2599, страхи, 1, 0.01, 72.80
2600, страхе, 1, 0.01, 72.80
2601, страстьми, 1, 0.01, 72.81
2602, стране;, 1, 0.01, 72.81
2603, стран;, 1, 0.01, 72.82
2604, страждя, 1, 0.01, 72.82
2605, страждущим, 1, 0.01, 72.83
2606, стражду, 1, 0.01, 72.83
2607, страж, 1, 0.01, 72.84
2608, страдающим, 1, 0.01, 72.85
2609, страданьем, 1, 0.01, 72.85
2610, страдал:, 1, 0.01, 72.86
2611, страдал, 1, 0.01, 72.86
2612, стоят, 1, 0.01, 72.87
2613, стоял, 1, 0.01, 72.87
2614, стоны:, 1, 0.01, 72.88
2615, стоны, 1, 0.01, 72.88
2616, стона, 1, 0.01, 72.89
2617, стольки, 1, 0.01, 72.89
2618, стократ, 1, 0.01, 72.90
2619, стой, 1, 0.01, 72.91
2620, стоишь, 1, 0.01, 72.91
2621, стоит;, 1, 0.01, 72.92
2622, стоит, 1, 0.01, 72.92
2623, сткляницу, 1, 0.01, 72.93
2624, стихотворство, 1, 0.01, 72.93
2625, стихийной, 1, 0.01, 72.94
2626, стиснут, 1, 0.01, 72.94
2627, стерть:, 1, 0.01, 72.95
2628, степи, 1, 0.01, 72.95
2629, степень, 1, 0.01, 72.96
2630, степей, 1, 0.01, 72.96
2631, стеня—, 1, 0.01, 72.97
2632, стеня, 1, 0.01, 72.98
2633, стенаньи, 1, 0.01, 72.98
2634, стенаньем, 1, 0.01, 72.99
2635, стезей;, 1, 0.01, 72.99
2636, стать, 1, 0.01, 73.00
2637, старость, 1, 0.01, 73.00
2638, старости, 1, 0.01, 73.01
2639, стареем, 1, 0.01, 73.01
2640, стараться, 1, 0.01, 73.02
2641, стану, 1, 0.01, 73.02
2642, сталью, 1, 0.01, 73.03
2643, стала—, 1, 0.01, 73.04
2644, стала;, 1, 0.01, 73.04
2645, стадом, 1, 0.01, 73.05
2646, стадами, 1, 0.01, 73.05
2647, стад, 1, 0.01, 73.06
2648, ставил, 1, 0.01, 73.06
2649, став;, 1, 0.01, 73.07
2650, ссужает, 1, 0.01, 73.07
2651, ссохшимся, 1, 0.01, 73.08
2652, ссохлася, 1, 0.01, 73.08
2653, ссор, 1, 0.01, 73.09
2654, сретается, 1, 0.01, 73.10
2655, средство, 1, 0.01, 73.10
2656, средоточие, 1, 0.01, 73.11
2657, средины, 1, 0.01, 73.11
2658, средине, 1, 0.01, 73.12
2659, сребро, 1, 0.01, 73.12
2660, сребре, 1, 0.01, 73.13
2661, сражусь, 1, 0.01, 73.13
2662, сраженье, 1, 0.01, 73.14
2663, сражался, 1, 0.01, 73.14
2664, сражались, 1, 0.01, 73.15
2665, сравнить, 1, 0.01, 73.15
2666, сравнил, 1, 0.01, 73.16
2667, спят, 1, 0.01, 73.17
2668, спустились:, 1, 0.01, 73.17
2669, спряженна, 1, 0.01, 73.18
2670, спряжемся, 1, 0.01, 73.18
2671, способным, 1, 0.01, 73.19
2672, способный, 1, 0.01, 73.19
2673, спорхнул, 1, 0.01, 73.20
2674, споро, 1, 0.01, 73.20
2675, споре, 1, 0.01, 73.21
2676, спокойству, 1, 0.01, 73.21
2677, спокойствие, 1, 0.01, 73.22
2678, спокойно, 1, 0.01, 73.23
2679, спокоит, 1, 0.01, 73.23
2680, спокоен, 1, 0.01, 73.24
2681, сподобиться, 1, 0.01, 73.24
2682, спешите, 1, 0.01, 73.25
2683, спешит, 1, 0.01, 73.25
2684, спешил, 1, 0.01, 73.26
2685, спасуся, 1, 0.01, 73.26
2686, спаситель, 1, 0.01, 73.27
2687, спасется», 1, 0.01, 73.27
2688, спасет, 1, 0.01, 73.28
2689, спасенья, 1, 0.01, 73.29
2690, спасенью, 1, 0.01, 73.29
2691, спасеньи, 1, 0.01, 73.30
2692, спасен, 1, 0.01, 73.30
2693, спасать, 1, 0.01, 73.31
2694, спасал, 1, 0.01, 73.31
2695, сочли, 1, 0.01, 73.32
2696, сочетает, 1, 0.01, 73.32
2697, сохраняют, 1, 0.01, 73.33
2698, сохранять, 1, 0.01, 73.33
2699, сохраняет, 1, 0.01, 73.34
2700, сохранит, 1, 0.01, 73.34
2701, соты, 1, 0.01, 73.35
2702, сотрет», 1, 0.01, 73.36
2703, сотренны, 1, 0.01, 73.36
2704, сотворится, 1, 0.01, 73.37
2705, сотворит, 1, 0.01, 73.37
2706, сотворим, 1, 0.01, 73.38
2707, сота, 1, 0.01, 73.38
2708, сосцами, 1, 0.01, 73.39
2709, сострадателен, 1, 0.01, 73.39
2710, состояньи, 1, 0.01, 73.40
2711, состоянье, 1, 0.01, 73.40
2712, состарелся:, 1, 0.01, 73.41
2713, составляя, 1, 0.01, 73.42
2714, состав, 1, 0.01, 73.42
2715, соснах, 1, 0.01, 73.43
2716, сопхнутся, 1, 0.01, 73.43
2717, сопрягаешь, 1, 0.01, 73.44
2718, соподвижник, 1, 0.01, 73.44
2719, сообщеньем, 1, 0.01, 73.45
2720, сонно, 1, 0.01, 73.45
2721, сонму, 1, 0.01, 73.46
2722, сонмищах», 1, 0.01, 73.46
2723, сон:, 1, 0.01, 73.47
2724, сомненьях, 1, 0.01, 73.48
2725, сомненью;, 1, 0.01, 73.48
2726, сомневаюсь:, 1, 0.01, 73.49
2727, соловья, 1, 0.01, 73.49
2728, солнце», 1, 0.01, 73.50
2729, солнечное, 1, 0.01, 73.50
2730, сокрыты, 1, 0.01, 73.51
2731, сокрылся, 1, 0.01, 73.51
2732, сокрушится;, 1, 0.01, 73.52
2733, сокрушится, 1, 0.01, 73.52
2734, сокрушеньи, 1, 0.01, 73.53
2735, сокрушены, 1, 0.01, 73.54
2736, сокрушенной, 1, 0.01, 73.54
2737, сокрушен, 1, 0.01, 73.55
2738, сокроешься, 1, 0.01, 73.55
2739, сокровищей, 1, 0.01, 73.56
2740, сокровище, 1, 0.01, 73.56
2741, сокровенных, 1, 0.01, 73.57
2742, сокровенно, 1, 0.01, 73.57
2743, соки;, 1, 0.01, 73.58
2744, сойдутся, 1, 0.01, 73.58
2745, создать, 1, 0.01, 73.59
2746, создано, 1, 0.01, 73.59
2747, созданны, 1, 0.01, 73.60
2748, создан, 1, 0.01, 73.61
2749, созда, 1, 0.01, 73.61
2750, созвучны, 1, 0.01, 73.62
2751, созвучностию, 1, 0.01, 73.62
2752, соединюся, 1, 0.01, 73.63
2753, содетель, 1, 0.01, 73.63
2754, содержишь, 1, 0.01, 73.64
2755, содержимый, 1, 0.01, 73.64
2756, содержащая, 1, 0.01, 73.65
2757, содержательница, 1, 0.01, 73.65
2758, соделаю, 1, 0.01, 73.66
2759, согрешенья, 1, 0.01, 73.67
2760, согрету, 1, 0.01, 73.67
2761, согнется, 1, 0.01, 73.68
2762, согласьи, 1, 0.01, 73.68
2763, согласно, 1, 0.01, 73.69
2764, согласить, 1, 0.01, 73.69
2765, согласием, 1, 0.01, 73.70
2766, совсем, 1, 0.01, 73.70
2767, совращаясь, 1, 0.01, 73.71
2768, совокупно, 1, 0.01, 73.71
2769, совокупленна, 1, 0.01, 73.72
2770, совоздыхая, 1, 0.01, 73.73
2771, совоздыхает», 1, 0.01, 73.73
2772, совместна;, 1, 0.01, 73.74
2773, совместил, 1, 0.01, 73.74
2774, совлекуся, 1, 0.01, 73.75
2775, совещают, 1, 0.01, 73.75
2776, совету, 1, 0.01, 73.76
2777, советов, 1, 0.01, 73.76
2778, совете, 1, 0.01, 73.77
2779, совестью, 1, 0.01, 73.77
2780, совестей, 1, 0.01, 73.78
2781, совершителя, 1, 0.01, 73.78
2782, совершенства, 1, 0.01, 73.79
2783, совершенно, 1, 0.01, 73.80
2784, совершаешь, 1, 0.01, 73.80
2785, совершается», 1, 0.01, 73.81
2786, собранье, 1, 0.01, 73.81
2787, собою;, 1, 0.01, 73.82
2788, собора, 1, 0.01, 73.82
2789, собой—, 1, 0.01, 73.83
2790, соблюду, 1, 0.01, 73.83
2791, соблюдает, 1, 0.01, 73.84
2792, соберут;, 1, 0.01, 73.84
2793, соберет, 1, 0.01, 73.85
2794, сны, 1, 0.01, 73.86
2795, сносит, 1, 0.01, 73.86
2796, сносим, 1, 0.01, 73.87
2797, сном:, 1, 0.01, 73.87
2798, сном, 1, 0.01, 73.88
2799, снислала, 1, 0.01, 73.88
2800, снидут, 1, 0.01, 73.89
2801, снесут, 1, 0.01, 73.89
2802, снежинка, 1, 0.01, 73.90
2803, снедь, 1, 0.01, 73.90
2804, снедает;, 1, 0.01, 73.91
2805, снег», 1, 0.01, 73.92
2806, снабжают, 1, 0.01, 73.92
2807, сна, 1, 0.01, 73.93
2808, смятенье, 1, 0.01, 73.93
2809, смятенны, 1, 0.01, 73.94
2810, смятенну, 1, 0.01, 73.94
2811, смятенной, 1, 0.01, 73.95
2812, смятение, 1, 0.01, 73.95
2813, смягчать;, 1, 0.01, 73.96
2814, смыслом, 1, 0.01, 73.96
2815, смущают;, 1, 0.01, 73.97
2816, смущаешься, 1, 0.01, 73.97
2817, смущает;, 1, 0.01, 73.98
2818, смрадны, 1, 0.01, 73.99
2819, смрад;, 1, 0.01, 73.99
2820, смотря, 1, 0.01, 74.00
2821, смотри, 1, 0.01, 74.00
2822, смотреть, 1, 0.01, 74.01
2823, смолк, 1, 0.01, 74.01
2824, смоковницей, 1, 0.01, 74.02
2825, смирить, 1, 0.01, 74.02
2826, смирит, 1, 0.01, 74.03
2827, смиренье, 1, 0.01, 74.03
2828, смиренну, 1, 0.01, 74.04
2829, смирением, 1, 0.01, 74.05
2830, смирен, 1, 0.01, 74.05
2831, смертью, 1, 0.01, 74.06
2832, смерть;, 1, 0.01, 74.06
2833, смертность, 1, 0.01, 74.07
2834, смертной, 1, 0.01, 74.07
2835, смертного, 1, 0.01, 74.08
2836, смерти», 1, 0.01, 74.08
2837, смертен—, 1, 0.01, 74.09
2838, смертельно, 1, 0.01, 74.09
2839, смело, 1, 0.01, 74.10
2840, смел, 1, 0.01, 74.11
2841, смеется, 1, 0.01, 74.11
2842, слышьте, 1, 0.01, 74.12
2843, слышишь, 1, 0.01, 74.12
2844, слышит, 1, 0.01, 74.13
2845, слышимо, 1, 0.01, 74.13
2846, слышен:, 1, 0.01, 74.14
2847, слышан, 1, 0.01, 74.14
2848, слышал, 1, 0.01, 74.15
2849, случиться, 1, 0.01, 74.15
2850, случится—, 1, 0.01, 74.16
2851, случится, 1, 0.01, 74.16
2852, случаях, 1, 0.01, 74.17
2853, слуха, 1, 0.01, 74.18
2854, служу, 1, 0.01, 74.18
2855, службу, 1, 0.01, 74.19
2856, слугами, 1, 0.01, 74.19
2857, сломить, 1, 0.01, 74.20
2858, сломит, 1, 0.01, 74.20
2859, сложил, 1, 0.01, 74.21
2860, слову, 1, 0.01, 74.21
2861, словом:, 1, 0.01, 74.22
2862, слово, 1, 0.01, 74.22
2863, слиясь, 1, 0.01, 74.23
2864, слиянну, 1, 0.01, 74.24
2865, слился, 1, 0.01, 74.24
2866, сливал, 1, 0.01, 74.25
2867, слепым, 1, 0.01, 74.25
2868, слепоту;, 1, 0.01, 74.26
2869, слепому», 1, 0.01, 74.26
2870, слепой;, 1, 0.01, 74.27
2871, слепо, 1, 0.01, 74.27
2872, слезу, 1, 0.01, 74.28
2873, слезный, 1, 0.01, 74.28
2874, слезна, 1, 0.01, 74.29
2875, слезах;, 1, 0.01, 74.30
2876, следит, 1, 0.01, 74.30
2877, след:, 1, 0.01, 74.31
2878, слаще, 1, 0.01, 74.31
2879, сластолюбие, 1, 0.01, 74.32
2880, сладостный, 1, 0.01, 74.32
2881, сладостей, 1, 0.01, 74.33
2882, сладко, 1, 0.01, 74.33
2883, сладких, 1, 0.01, 74.34
2884, сладкий, 1, 0.01, 74.34
2885, сладкая, 1, 0.01, 74.35
2886, славою, 1, 0.01, 74.36
2887, славословия, 1, 0.01, 74.36
2888, славней, 1, 0.01, 74.37
2889, славлю, 1, 0.01, 74.37
2890, славитесь, 1, 0.01, 74.38
2891, славен, 1, 0.01, 74.38
2892, слабых, 1, 0.01, 74.39
2893, слабы, 1, 0.01, 74.39
2894, слабость, 1, 0.01, 74.40
2895, слабости, 1, 0.01, 74.40
2896, слаба, 1, 0.01, 74.41
2897, слаб, 1, 0.01, 74.41
2898, скучен, 1, 0.01, 74.42
2899, скуки, 1, 0.01, 74.43
2900, скука, 1, 0.01, 74.43
2901, скук, 1, 0.01, 74.44
2902, скудельны, 1, 0.01, 74.44
2903, скудеет, 1, 0.01, 74.45
2904, скрыться, 1, 0.01, 74.45
2905, скрытых, 1, 0.01, 74.46
2906, скрытный, 1, 0.01, 74.46
2907, скрыта, 1, 0.01, 74.47
2908, скрою, 1, 0.01, 74.47
2909, скроешь, 1, 0.01, 74.48
2910, скрипом, 1, 0.01, 74.49
2911, скрижаль, 1, 0.01, 74.49
2912, скрепим, 1, 0.01, 74.50
2913, скрежетом, 1, 0.01, 74.50
2914, скрежетанье, 1, 0.01, 74.51
2915, скрежетал, 1, 0.01, 74.51
2916, скоту, 1, 0.01, 74.52
2917, скотам, 1, 0.01, 74.52
2918, скоротечный:, 1, 0.01, 74.53
2919, скоротечность;, 1, 0.01, 74.53
2920, скоротечность, 1, 0.01, 74.54
2921, скоротечной, 1, 0.01, 74.55
2922, скорее;, 1, 0.01, 74.55
2923, скорбях, 1, 0.01, 74.56
2924, скорбным, 1, 0.01, 74.56
2925, скорбный, 1, 0.01, 74.57
2926, скорбном, 1, 0.01, 74.57
2927, скорбно, 1, 0.01, 74.58
2928, скорбеть, 1, 0.01, 74.58
2929, скоплено, 1, 0.01, 74.59
2930, скользит, 1, 0.01, 74.59
2931, сколь, 1, 0.01, 74.60
2932, склоняя, 1, 0.01, 74.60
2933, склонит, 1, 0.01, 74.61
2934, склонился, 1, 0.01, 74.62
2935, склонившися, 1, 0.01, 74.62
2936, склони, 1, 0.01, 74.63
2937, скиптр—, 1, 0.01, 74.63
2938, скиптр, 1, 0.01, 74.64
2939, скимн, 1, 0.01, 74.64
2940, скачущим, 1, 0.01, 74.65
2941, скал, 1, 0.01, 74.65
2942, сказал:, 1, 0.01, 74.66
2943, скажут, 1, 0.01, 74.66
2944, скажи, 1, 0.01, 74.67
2945, сияя, 1, 0.01, 74.68
2946, сиянья, 1, 0.01, 74.68
2947, сияньем, 1, 0.01, 74.69
2948, сиянье:, 1, 0.01, 74.69
2949, сияло, 1, 0.01, 74.70
2950, сиял, 1, 0.01, 74.70
2951, сияешь, 1, 0.01, 74.71
2952, сиротам, 1, 0.01, 74.71
2953, сирот, 1, 0.01, 74.72
2954, сира, 1, 0.01, 74.72
2955, синий, 1, 0.01, 74.73
2956, синие, 1, 0.01, 74.74
2957, синей, 1, 0.01, 74.74
2958, синеве, 1, 0.01, 74.75
2959, синагоги, 1, 0.01, 74.75
2960, синагогах, 1, 0.01, 74.76
2961, сим», 1, 0.01, 74.76
2962, сильны, 1, 0.01, 74.77
2963, сильную, 1, 0.01, 74.77
2964, сильней, 1, 0.01, 74.78
2965, сильна, 1, 0.01, 74.78
2966, сила:, 1, 0.01, 74.79
2967, сии, 1, 0.01, 74.79
2968, сидят, 1, 0.01, 74.80
2969, сидя;, 1, 0.01, 74.81
2970, сздать;, 1, 0.01, 74.81
2971, сжалишься, 1, 0.01, 74.82
2972, сетей;, 1, 0.01, 74.82
2973, сетей, 1, 0.01, 74.83
2974, серпом, 1, 0.01, 74.83
2975, серпозлатый, 1, 0.01, 74.84
2976, серп, 1, 0.01, 74.84
2977, середь, 1, 0.01, 74.85
2978, серебром, 1, 0.01, 74.85
2979, сердцем:, 1, 0.01, 74.86
2980, сердцами, 1, 0.01, 74.87
2981, сердися, 1, 0.01, 74.87
2982, сердечны, 1, 0.01, 74.88
2983, сердечном, 1, 0.01, 74.88
2984, сердечное, 1, 0.01, 74.89
2985, серафимск, 1, 0.01, 74.89
2986, сени, 1, 0.01, 74.90
2987, семенах, 1, 0.01, 74.90
2988, семен;, 1, 0.01, 74.91
2989, сельские, 1, 0.01, 74.91
2990, сельны, 1, 0.01, 74.92
2991, селеньях, 1, 0.01, 74.93
2992, селенье, 1, 0.01, 74.93
2993, селениях, 1, 0.01, 74.94
2994, сел, 1, 0.01, 74.94
2995, сей:, 1, 0.01, 74.95
2996, седящим, 1, 0.01, 74.95
2997, севере, 1, 0.01, 74.96
2998, себя;, 1, 0.01, 74.96
2999, сдунет, 1, 0.01, 74.97
3000, сделались, 1, 0.01, 74.97
3001, сделал, 1, 0.01, 74.98
3002, священных, 1, 0.01, 74.99
3003, священным, 1, 0.01, 74.99
3004, священны, 1, 0.01, 75.00
3005, священну, 1, 0.01, 75.00
3006, священна:, 1, 0.01, 75.01
3007, святыя, 1, 0.01, 75.01
3008, святыне, 1, 0.01, 75.02
3009, святым», 1, 0.01, 75.02
3010, святые, 1, 0.01, 75.03
3011, святую:, 1, 0.01, 75.03
3012, святую, 1, 0.01, 75.04
3013, святотатству, 1, 0.01, 75.04
3014, святотатный, 1, 0.01, 75.05
3015, святость, 1, 0.01, 75.06
3016, святому, 1, 0.01, 75.06
3017, святой, 1, 0.01, 75.07
3018, святая, 1, 0.01, 75.07
3019, святаго, 1, 0.01, 75.08
3020, свянут, 1, 0.01, 75.08
3021, связала, 1, 0.01, 75.09
3022, связал, 1, 0.01, 75.09
3023, свою:, 1, 0.01, 75.10
3024, свойствам, 1, 0.01, 75.10
3025, своенравных, 1, 0.01, 75.11
3026, своей;, 1, 0.01, 75.12
3027, сводит, 1, 0.01, 75.12
3028, свод, 1, 0.01, 75.13
3029, свободною, 1, 0.01, 75.13
3030, свищут, 1, 0.01, 75.14
3031, свирепость, 1, 0.01, 75.14
3032, свирепой, 1, 0.01, 75.15
3033, свирель, 1, 0.01, 75.15
3034, свидетель, 1, 0.01, 75.16
3035, свет—, 1, 0.01, 75.16
3036, светящи, 1, 0.01, 75.17
3037, светоносных, 1, 0.01, 75.18
3038, светозарность, 1, 0.01, 75.18
3039, светлы, 1, 0.01, 75.19
3040, светлости, 1, 0.01, 75.19
3041, светлеясь, 1, 0.01, 75.20
3042, светлей, 1, 0.01, 75.20
3043, светлеет, 1, 0.01, 75.21
3044, светлее, 1, 0.01, 75.21
3045, светла, 1, 0.01, 75.22
3046, светится, 1, 0.01, 75.22
3047, светильником, 1, 0.01, 75.23
3048, светах, 1, 0.01, 75.23
3049, свершить, 1, 0.01, 75.24
3050, свершит:, 1, 0.01, 75.25
3051, свершал, 1, 0.01, 75.25
3052, свершает, 1, 0.01, 75.26
3053, сверх, 1, 0.01, 75.26
3054, сверкая, 1, 0.01, 75.27
3055, свергнут, 1, 0.01, 75.27
3056, сверг, 1, 0.01, 75.28
3057, свалимся;, 1, 0.01, 75.28
3058, св, 1, 0.01, 75.29
3059, сбрось, 1, 0.01, 75.29
3060, сблизить, 1, 0.01, 75.30
3061, сбираются, 1, 0.01, 75.31
3062, сапфирну, 1, 0.01, 75.31
3063, сам—, 1, 0.01, 75.32
3064, самолюбья, 1, 0.01, 75.32
3065, самолюбье, 1, 0.01, 75.33
3066, самого, 1, 0.01, 75.33
3067, самим, 1, 0.01, 75.34
3068, сами, 1, 0.01, 75.34
3069, самая, 1, 0.01, 75.35
3070, садится, 1, 0.01, 75.35
3071, рязанская, 1, 0.01, 75.36
3072, рыщут, 1, 0.01, 75.37
3073, рычат, 1, 0.01, 75.37
3074, рыкающих, 1, 0.01, 75.38
3075, рыданье;, 1, 0.01, 75.38
3076, рыб, 1, 0.01, 75.39
3077, рушься, 1, 0.01, 75.39
3078, рушатся, 1, 0.01, 75.40
3079, ручьи, 1, 0.01, 75.40
3080, румянятся, 1, 0.01, 75.41
3081, руль, 1, 0.01, 75.41
3082, рукой:, 1, 0.01, 75.42
3083, ртом, 1, 0.01, 75.42
3084, росы, 1, 0.01, 75.43
3085, росу, 1, 0.01, 75.44
3086, ростках, 1, 0.01, 75.44
3087, росском, 1, 0.01, 75.45
3088, роса:, 1, 0.01, 75.45
3089, роптать, 1, 0.01, 75.46
3090, роковых, 1, 0.01, 75.46
3091, роковой, 1, 0.01, 75.47
3092, рока, 1, 0.01, 75.47
3093, рок;, 1, 0.01, 75.48
3094, роз, 1, 0.01, 75.48
3095, рожденья, 1, 0.01, 75.49
3096, рожденных, 1, 0.01, 75.50
3097, рожденным, 1, 0.01, 75.50
3098, рожденный, 1, 0.01, 75.51
3099, рожденны, 1, 0.01, 75.51
3100, рожденну, 1, 0.01, 75.52
3101, роем:, 1, 0.01, 75.52
3102, родятся;, 1, 0.01, 75.53
3103, родясь, 1, 0.01, 75.53
3104, родшей, 1, 0.01, 75.54
3105, роду, 1, 0.01, 75.54
3106, родом, 1, 0.01, 75.55
3107, родных, 1, 0.01, 75.56
3108, родимся, 1, 0.01, 75.56
3109, родила, 1, 0.01, 75.57
3110, роде, 1, 0.01, 75.57
3111, робости, 1, 0.01, 75.58
3112, робкий, 1, 0.01, 75.58
3113, робея, 1, 0.01, 75.59
3114, ристалища, 1, 0.01, 75.59
3115, ризы, 1, 0.01, 75.60
3116, ризой, 1, 0.01, 75.60
3117, ризах, 1, 0.01, 75.61
3118, риз;, 1, 0.01, 75.62
3119, ржавые, 1, 0.01, 75.62
3120, рещи, 1, 0.01, 75.63
3121, речи, 1, 0.01, 75.63
